Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend,RSI_change,RSI_pct_change,RSI_trend,MACD_change,MACD_pct_change,MACD_trend,MACD_Signal_change,MACD_Signal_pct_change,MACD_Signal_trend,MACD_Hist_change,MACD_Hist_pct_change,MACD_Hist_trend,BB_HI_change,BB_HI_pct_change,BB_HI_trend,BB_MID_change,BB_MID_pct_change,BB_MID_trend,BB_LO_change,BB_LO_pct_change,BB_LO_trend
20-10-2025,28-10-2025,PIIND,Non-Hld,3532.1,3700,3522.2,0.29,3877.8,9.79,0.52,40.88,-45.18,-53.85,8.67,3663.26,3565.55,3467.84,-22.9,-0.64416315,down,100,2.777777778,up,52.35,1.508710751,up,147.65,3.95828586,up,-0.1,-16.12903226,down,-1.35,-3.196779541,down,7.83,-14.77079796,up,6.68,-11.03584999,up,1.15,15.29255319,up,-80.24,-2.143448644,down,-26.62,-0.741056242,down,27,0.78469211,up
21-10-2025,28-10-2025,PIIND,Non-Hld,3526,3800,3516.45,0.28,4083.55,15.82,0.51,40.21,-44.55,-51.99,7.44,3645.09,3558.46,3471.83,-16.3,-0.460153008,down,200,5.555555556,up,38.65,1.111334752,up,361.35,9.707968406,up,-0.06,-10.52631579,down,-1.55,-3.711685824,down,5.9,-11.69474727,up,6.52,-11.14339429,up,-0.63,-7.80669145,down,-69.86,-1.880509832,down,-23.58,-0.658284106,down,22.71,0.658428817,up
23-10-2025,28-10-2025,PIIND,Non-Hld,3539,3600,3508.35,0.87,3691.65,4.31,0.52,42.27,-42.42,-50.08,7.66,3635.39,3554.23,3473.07,-34,-0.951581304,down,0,0,unchanged,14.85,0.42507514,up,-14.85,-0.400647511,down,-0.07,-11.86440678,down,-2.5,-5.584096493,down,3.62,-7.862728063,up,5.94,-10.60335594,up,-2.32,-23.24649299,down,-60.22,-1.629500948,down,-21.17,-0.592101583,down,17.87,0.51719148,up
24-10-2025,28-10-2025,PIIND,Non-Hld,3581,3700,3577.95,0.09,3822.05,6.73,0.61,48.04,-47.14,-58.93,11.79,3626.87,3551.94,3477.01,48.9,1.384445514,up,0,0,unchanged,55.75,1.582817557,up,-55.75,-1.437670844,down,0.09,17.30769231,up,7.16,17.5146771,up,-1.96,4.338202745,down,-5.08,9.433611885,down,3.12,35.98615917,up,-36.39,-0.993377483,down,-13.61,-0.381708292,down,9.17,0.264429731,up
03-10-2025,28-10-2025,PNB,Non-Hld,114.3,115,109.05,4.82,120.95,5.82,1.11,64.07,1.74,1.46,0.28,116.24,109.68,103.12,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,PNB,Non-Hld,114.38,115,109.35,4.6,120.65,5.49,0.93,64.41,1.87,1.54,0.33,116.51,110.22,103.93,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,PNB,Non-Hld,114.17,115,109.6,4.17,120.4,5.46,0.71,63,1.93,1.62,0.31,116.59,110.72,104.85,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,PNB,Non-Hld,113.15,115,109.65,3.2,120.35,6.37,0.66,59.12,1.87,1.67,0.2,116.31,111.16,106.01,-1.15,-1.006124234,down,0,0,unchanged,0.6,0.550206327,up,-0.6,-0.496072757,down,-0.45,-40.54054054,down,-4.95,-7.72592477,down,0.13,7.471264368,up,0.21,14.38356164,up,-0.08,-28.57142857,down,0.07,0.060220234,up,1.48,1.349380015,up,2.89,2.802560124,up
09-10-2025,28-10-2025,PNB,Non-Hld,114.23,115,109.95,3.9,120.05,5.1,0.68,61.96,1.89,1.71,0.18,116.37,111.56,106.76,-0.15,-0.131141808,down,0,0,unchanged,0.6,0.548696845,up,-0.6,-0.497306258,down,-0.25,-26.88172043,down,-2.45,-3.803757181,down,0.02,1.069518717,up,0.17,11.03896104,up,-0.15,-45.45454545,down,-0.14,-0.12016136,down,1.34,1.215750318,up,2.83,2.722986626,up
10-10-2025,28-10-2025,PNB,Non-Hld,116.92,120,114.55,2.07,125.45,7.3,0.83,68.03,2.12,1.79,0.33,117.11,112.04,106.96,2.75,2.408688797,up,5,4.347826087,up,4.95,4.516423358,up,5.05,4.194352159,up,0.12,16.90140845,up,5.03,7.984126984,up,0.19,9.844559585,up,0.17,10.49382716,up,0.02,6.451612903,up,0.52,0.446007376,up,1.32,1.192196532,up,2.11,2.012398665,up
13-10-2025,28-10-2025,PNB,Non-Hld,116.95,120,114.4,2.23,125.6,7.4,0.83,66.9,2.26,1.89,0.37,117.54,112.52,107.5,3.8,3.35837384,up,5,4.347826087,up,4.75,4.331965344,up,5.25,4.362276693,up,0.17,25.75757576,up,7.78,13.15967524,up,0.39,20.85561497,up,0.22,13.17365269,up,0.17,85,up,1.23,1.0575187,up,1.36,1.223461677,up,1.49,1.40552778,up
14-10-2025,28-10-2025,PNB,Non-Hld,115.21,115,109.85,4.88,120.15,4.29,0.77,60.6,2.2,1.95,0.25,117.65,112.86,108.06,0.98,0.857918235,up,0,0,unchanged,-0.1,-0.090950432,down,0.1,0.083298626,up,0.09,13.23529412,up,-1.36,-2.194964493,down,0.31,16.4021164,up,0.24,14.03508772,up,0.07,38.88888889,up,1.28,1.099939847,up,1.3,1.165292219,up,1.3,1.217684526,up
15-10-2025,28-10-2025,PNB,Non-Hld,116.51,120,114.45,1.8,125.55,7.76,0.8,63.11,2.22,2,0.22,117.84,113.25,108.67,-0.41,-0.350667123,down,0,0,unchanged,-0.1,-0.087298123,down,0.1,0.079713033,up,-0.03,-3.614457831,down,-4.92,-7.232103484,down,0.1,4.716981132,up,0.21,11.73184358,up,-0.11,-33.33333333,down,0.73,0.623345573,up,1.21,1.079971439,up,1.71,1.598728497,up
16-10-2025,28-10-2025,PNB,Non-Hld,116.13,120,114.35,1.56,125.65,8.2,0.79,62.02,2.19,2.04,0.15,118.17,113.46,108.76,-0.82,-0.701154339,down,0,0,unchanged,-0.05,-0.043706294,down,0.05,0.039808917,up,-0.04,-4.819277108,down,-4.88,-7.294469357,down,-0.07,-3.097345133,down,0.15,7.936507937,up,-0.22,-59.45945946,down,0.63,0.535987749,up,0.94,0.835407039,up,1.26,1.172093023,up
17-10-2025,28-10-2025,PNB,Non-Hld,113.9,115,110.4,3.18,119.6,5.01,0.7,53.69,1.95,2.02,-0.07,118.2,113.55,108.9,-1.31,-1.137054075,down,0,0,unchanged,0.55,0.500682749,up,-0.55,-0.457761132,down,-0.07,-9.090909091,down,-6.91,-11.40264026,down,-0.25,-11.36363636,down,0.07,3.58974359,up,-0.32,-128,down,0.55,0.467488313,up,0.69,0.611376927,up,0.84,0.777345919,up
20-10-2025,28-10-2025,PNB,Non-Hld,118.34,120,116.45,1.63,123.55,4.41,0.89,63.36,2.09,2.04,0.05,118.84,113.79,108.74,1.83,1.570680628,up,0,0,unchanged,2,1.747487986,up,-2,-1.59299084,down,0.09,11.25,up,0.25,0.396133735,up,-0.13,-5.855855856,down,0.04,2,up,-0.17,-77.27272727,down,1,0.848608282,up,0.54,0.476821192,up,0.07,0.064415202,up
21-10-2025,28-10-2025,PNB,Non-Hld,117.46,120,116.5,0.83,123.5,5.15,0.91,62,2.14,2.06,0.08,119.33,114.02,108.72,1.33,1.145268234,up,0,0,unchanged,2.15,1.880192392,up,-2.15,-1.711102268,down,0.12,15.18987342,up,-0.02,-0.032247662,down,-0.05,-2.283105023,down,0.02,0.980392157,up,-0.07,-46.66666667,down,1.16,0.981636625,up,0.56,0.493566014,up,-0.04,-0.036778227,down
23-10-2025,28-10-2025,PNB,Non-Hld,117.85,120,116.95,0.77,123.05,4.41,0.97,63.09,2.2,2.09,0.11,119.87,114.26,108.66,3.95,3.467954346,up,5,4.347826087,up,6.55,5.932971014,up,3.45,2.884615385,up,0.27,38.57142857,up,9.4,17.50791581,up,0.25,12.82051282,up,0.07,3.465346535,up,0.18,-257.1428571,up,1.67,1.41285956,up,0.71,0.625275209,up,-0.24,-0.220385675,down
24-10-2025,28-10-2025,PNB,Non-Hld,117,120,116.5,0.43,123.5,5.56,0.99,58.85,2.5,2.45,0.06,120.07,114.56,109.05,-1.34,-1.132330573,down,0,0,unchanged,0.05,0.042936883,up,-0.05,-0.040469446,down,0.1,11.23595506,up,-4.51,-7.118055556,down,0.41,19.61722488,up,0.41,20.09803922,up,0.01,20,up,1.23,1.035005049,up,0.77,0.676685122,up,0.31,0.285083686,up
03-10-2025,28-10-2025,PNBHOUSING,Non-Hld,890,900,833.75,6.75,966.25,8.57,0.6,59.73,13.85,8.64,5.21,917.82,849.87,781.92,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,PNBHOUSING,Non-Hld,892.85,900,836.7,6.72,963.3,7.9,0.63,61.3,14.95,9.9,5.05,920.17,855.04,789.91,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,PNBHOUSING,Non-Hld,891,900,838.8,6.23,961.2,7.88,0.64,59.5,15.23,10.97,4.26,921.15,859.54,797.94,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,PNBHOUSING,Non-Hld,879.1,900,836.35,5.12,963.65,9.62,0.61,54.76,14.18,11.61,2.57,918.96,863.34,807.71,-10.9,-1.224719101,down,0,0,unchanged,2.6,0.311844078,up,-2.6,-0.269081501,down,0.01,1.666666667,up,-4.97,-8.320776829,down,0.33,2.38267148,up,2.97,34.375,up,-2.64,-50.67178503,down,1.14,0.124207361,up,13.47,1.584948286,up,25.79,3.298291385,up
09-10-2025,28-10-2025,PNBHOUSING,Non-Hld,876.25,900,840.15,4.3,959.85,9.55,0.66,54.71,13.19,11.93,1.26,916.57,866.7,816.83,-16.6,-1.859214874,down,0,0,unchanged,3.45,0.41233417,up,-3.45,-0.35814388,down,0.03,4.761904762,up,-6.59,-10.75040783,down,-1.76,-11.77257525,down,2.03,20.50505051,up,-3.79,-75.04950495,down,-3.6,-0.391232055,down,11.66,1.363678892,up,26.92,3.407983188,up
10-10-2025,28-10-2025,PNBHOUSING,Non-Hld,855,900,832.2,2.74,967.8,13.2,0.71,47.53,10.46,11.63,-1.17,912.51,868.76,825.02,-36,-4.04040404,down,0,0,unchanged,-6.6,-0.78683834,down,6.6,0.686641698,up,0.07,10.9375,up,-11.97,-20.11764706,down,-4.77,-31.31976362,down,0.66,6.016408387,up,-5.43,-127.4647887,down,-8.64,-0.937957987,down,9.22,1.072666775,up,27.08,3.393738878,up
13-10-2025,28-10-2025,PNBHOUSING,Non-Hld,854.3,900,834.15,2.42,965.85,13.06,0.72,47.43,8.18,10.94,-2.76,910.64,869.92,829.2,-24.8,-2.821067,down,0,0,unchanged,-2.2,-0.263047767,down,2.2,0.228298656,up,0.11,18.03278689,up,-7.33,-13.38568298,down,-6,-42.31311707,down,-0.67,-5.770887166,down,-5.33,-207.3929961,down,-8.32,-0.905371289,down,6.58,0.762156277,up,21.49,2.660608387,up
14-10-2025,28-10-2025,PNBHOUSING,Non-Hld,843,900,825.4,2.14,974.6,15.62,0.72,44.39,5.49,9.85,-4.36,909.82,870.31,830.8,-33.25,-3.794579173,down,0,0,unchanged,-14.75,-1.755638874,down,14.75,1.536698442,up,0.06,9.090909091,up,-10.32,-18.86309633,down,-7.7,-58.37755876,down,-2.08,-17.43503772,down,-5.62,-446.031746,down,-6.75,-0.736441297,down,3.61,0.416522441,up,13.97,1.710270191,up
15-10-2025,28-10-2025,PNBHOUSING,Non-Hld,849,900,834.25,1.77,965.75,13.76,0.69,46.48,3.78,8.64,-4.86,907.82,871.2,834.59,-6,-0.701754386,down,0,0,unchanged,2.05,0.246335016,up,-2.05,-0.211820624,down,-0.02,-2.816901408,down,-1.05,-2.209131075,down,-6.68,-63.8623327,down,-2.99,-25.70937231,down,-3.69,315.3846154,down,-4.69,-0.51396697,down,2.44,0.280860076,up,9.57,1.159971879,up
16-10-2025,28-10-2025,PNBHOUSING,Non-Hld,842.75,900,830.7,1.46,969.3,15.02,0.68,44.76,1.96,7.3,-5.34,907.51,871.34,835.18,-11.55,-1.351984081,down,0,0,unchanged,-3.45,-0.413594677,down,3.45,0.357198323,up,-0.04,-5.555555556,down,-2.67,-5.629348514,down,-6.22,-76.0391198,down,-3.64,-33.27239488,down,-2.58,93.47826087,down,-3.13,-0.343714311,down,1.42,0.163233401,up,5.98,0.721177038,up
17-10-2025,28-10-2025,PNBHOUSING,Non-Hld,838.8,900,831.65,0.86,968.35,15.45,0.67,43.32,0.15,5.87,-5.72,908.87,870.22,831.57,-4.2,-0.498220641,down,0,0,unchanged,6.25,0.757208626,up,-6.25,-0.641288734,down,-0.05,-6.944444444,down,-1.07,-2.410452805,down,-5.34,-97.26775956,down,-3.98,-40.40609137,down,-1.36,31.19266055,down,-0.95,-0.104416258,down,-0.09,-0.010341143,down,0.77,0.092681753,up
20-10-2025,28-10-2025,PNBHOUSING,Non-Hld,870.85,900,854.4,1.93,945.6,8.59,0.8,53.95,1.15,4.93,-3.78,908.86,870.21,831.56,21.85,2.573616019,up,0,0,unchanged,20.15,2.415343123,up,-20.15,-2.0864613,down,0.11,15.94202899,up,7.47,16.07142857,up,-2.63,-69.57671958,down,-3.71,-42.93981481,down,1.08,-22.22222222,up,1.04,0.114560155,up,-0.99,-0.113636364,down,-3.03,-0.363052517,down
21-10-2025,28-10-2025,PNBHOUSING,Non-Hld,873,900,854.2,2.21,945.8,8.34,0.83,55.85,2.43,4.43,-2,909.4,871.04,832.67,30.25,3.589439336,up,0,0,unchanged,23.5,2.828939449,up,-23.5,-2.424430001,down,0.15,22.05882353,up,11.09,24.77658624,up,0.47,23.97959184,up,-2.87,-39.31506849,down,3.34,-62.54681648,up,1.89,0.208262168,up,-0.3,-0.034429729,down,-2.51,-0.300534017,down
23-10-2025,28-10-2025,PNBHOUSING,Non-Hld,887,900,865.55,2.48,934.45,5.35,0.82,58.15,4.04,4.35,-0.31,908.27,870.63,832.98,48.2,5.746304244,up,0,0,unchanged,33.9,4.076233993,up,-33.9,-3.50080033,down,0.15,22.3880597,up,14.83,34.23361034,up,3.89,2593.333333,up,-1.52,-25.89437819,down,5.41,-94.58041958,up,-0.6,-0.066016042,down,0.41,0.047114523,up,1.41,0.169558786,up
24-10-2025,28-10-2025,PNBHOUSING,Non-Hld,911.5,850,784.7,16.16,915.3,0.42,1.06,64.12,7.71,5,2.71,911.61,871.5,831.39,40.65,4.667853247,up,-50,-5.555555556,down,-69.7,-8.157771536,down,-30.3,-3.204314721,down,0.26,32.5,up,10.17,18.85078777,up,6.56,570.4347826,up,0.07,1.419878296,up,6.49,-171.6931217,up,2.75,0.302576855,up,1.29,0.14824008,up,-0.17,-0.020443504,down
03-10-2025,28-10-2025,POLICYBZR,Non-Hld,1701,1700,1585.7,7.28,1814.3,6.67,0.73,39.11,-35.45,-24.59,-10.86,1875.06,1770.52,1665.98,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,POLICYBZR,Non-Hld,1724,1700,1592.25,8.28,1807.75,4.86,0.71,43.52,-33.43,-26.36,-7.07,1869.11,1765.66,1662.22,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,POLICYBZR,Non-Hld,1767.1,1700,1579.3,11.9,1820.7,3.04,0.83,49.75,-28.31,-26.75,-1.56,1867.6,1764.59,1661.59,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,POLICYBZR,Non-Hld,1765.8,1700,1586.5,11.31,1813.5,2.71,0.84,49.63,-24.04,-26.21,2.17,1863.55,1762.44,1661.32,64.8,3.80952381,up,0,0,unchanged,0.8,0.050450905,up,-0.8,-0.044094141,down,0.11,15.06849315,up,10.52,26.89849143,up,11.41,-32.18617772,up,-1.62,6.58804392,down,13.03,-119.9815838,up,-11.51,-0.613847024,down,-8.08,-0.456363102,down,-4.66,-0.279715243,down
09-10-2025,28-10-2025,POLICYBZR,Non-Hld,1734,1800,1695.85,2.25,1904.15,9.82,0.75,45.45,-22.69,-25.51,2.81,1854.62,1757.75,1660.88,10,0.580046404,up,100,5.882352941,up,103.6,6.506515937,up,96.4,5.332595768,up,0.04,5.633802817,up,1.93,4.434742647,up,10.74,-32.12683219,up,0.85,-3.224582701,up,9.88,-139.7454031,up,-14.49,-0.775235272,down,-7.91,-0.447991119,down,-1.34,-0.080615081,down
10-10-2025,28-10-2025,POLICYBZR,Non-Hld,1745,1800,1698.9,2.72,1901.1,8.95,0.76,47.09,-20.6,-24.53,3.92,1848.25,1754.46,1660.66,-22.1,-1.250636636,down,100,5.882352941,up,119.6,7.572975369,up,80.4,4.415884001,up,-0.07,-8.43373494,down,-2.66,-5.346733668,down,7.71,-27.23419286,up,2.22,-8.299065421,up,5.48,-351.2820513,up,-19.35,-1.036089098,down,-10.13,-0.574071031,down,-0.93,-0.055970486,down
13-10-2025,28-10-2025,POLICYBZR,Non-Hld,1719,1800,1691.4,1.64,1908.6,11.03,0.72,43.33,-20.82,-23.78,2.97,1842.35,1750.23,1658.11,-46.8,-2.650356779,down,100,5.882352941,up,104.9,6.61203908,up,95.1,5.244003309,up,-0.12,-14.28571429,down,-6.3,-12.69393512,down,3.22,-13.39434276,up,2.43,-9.271270507,up,0.8,36.86635945,up,-21.2,-1.137613694,down,-12.21,-0.692789542,down,-3.21,-0.193219849,down
14-10-2025,28-10-2025,POLICYBZR,Non-Hld,1711,1800,1687.1,1.42,1912.9,11.81,0.71,41.86,-21.6,-23.35,1.75,1835.28,1745.32,1655.35,-23,-1.326412918,down,0,0,unchanged,-8.75,-0.515965445,down,8.75,0.459522622,up,-0.04,-5.333333333,down,-3.59,-7.898789879,down,1.09,-4.803878361,up,2.16,-8.467267738,up,-1.06,-37.72241993,down,-19.34,-1.042801221,down,-12.43,-0.707154032,down,-5.53,-0.332956023,down
15-10-2025,28-10-2025,POLICYBZR,Non-Hld,1676.9,1800,1666.8,0.61,1933.2,15.29,0.64,37.44,-24.72,-23.62,-1.1,1825.74,1737.92,1650.1,-68.1,-3.902578797,down,0,0,unchanged,-32.1,-1.889457885,down,32.1,1.688496134,up,-0.12,-15.78947368,down,-9.65,-20.4926736,down,-4.12,20,down,0.91,-3.709743172,up,-5.02,-128.0612245,down,-22.51,-1.217908833,down,-16.54,-0.942740216,down,-10.56,-0.635891754,down
16-10-2025,28-10-2025,POLICYBZR,Non-Hld,1691,1800,1685,0.36,1915,13.25,0.68,40.74,-25.53,-24,-1.53,1818.7,1732.72,1646.74,-28,-1.628853985,down,0,0,unchanged,-6.4,-0.37838477,down,6.4,0.335324321,up,-0.04,-5.555555556,down,-2.59,-5.977382876,down,-4.71,22.62247839,down,-0.22,0.925147183,down,-4.5,-151.5151515,down,-23.65,-1.283686596,down,-17.51,-1.000439942,down,-11.37,-0.685720489,down
17-10-2025,28-10-2025,POLICYBZR,Non-Hld,1647.6,1800,1636.75,0.67,1963.25,19.16,0.59,35.48,-29.39,-25.08,-4.31,1815.11,1725.59,1636.06,-63.4,-3.705435418,down,0,0,unchanged,-50.35,-2.98441112,down,50.35,2.632129228,up,-0.12,-16.90140845,down,-6.38,-15.24128046,down,-7.79,36.06481481,down,-1.73,7.408993576,down,-6.06,-346.2857143,down,-20.17,-1.099014864,down,-19.73,-1.130451722,down,-19.29,-1.165312472,down
20-10-2025,28-10-2025,POLICYBZR,Non-Hld,1643,1700,1628.3,0.91,1771.7,7.84,0.65,35.07,-32.38,-26.54,-5.84,1804.92,1717.26,1629.61,-33.9,-2.021587453,down,-100,-5.555555556,down,-38.5,-2.309815215,down,-161.5,-8.354024415,down,0.01,1.5625,up,-2.37,-6.330128205,down,-7.66,30.98705502,down,-2.92,12.36240474,down,-4.74,430.9090909,down,-20.82,-1.140359525,down,-20.66,-1.188777389,down,-20.49,-1.241742925,down
21-10-2025,28-10-2025,POLICYBZR,Non-Hld,1636,1700,1630.55,0.34,1769.45,8.16,0.68,34.29,-34.9,-28.21,-6.68,1795.72,1709.26,1622.79,-55,-3.252513306,down,-100,-5.555555556,down,-54.45,-3.231454006,down,-145.55,-7.600522193,down,0,0,unchanged,-6.45,-15.83210604,down,-9.37,36.70191931,down,-4.21,17.54166667,down,-5.15,336.6013072,down,-22.98,-1.263539891,down,-23.46,-1.353940625,down,-23.95,-1.454388671,down
23-10-2025,28-10-2025,POLICYBZR,Non-Hld,1663.5,1800,1674.45,-0.65,1925.55,15.75,0.78,41.17,-33.83,-29.33,-4.49,1779.54,1702.65,1625.76,15.9,0.965040058,up,0,0,unchanged,37.7,2.303345044,up,-37.7,-1.920285241,down,0.19,32.20338983,up,5.69,16.03720406,up,-4.44,15.10717931,down,-4.25,16.94577352,down,-0.18,4.176334107,down,-35.57,-1.959660847,down,-22.94,-1.329400379,down,-10.3,-0.629561263,down
24-10-2025,28-10-2025,POLICYBZR,Non-Hld,1681,1800,1685.3,-0.26,1914.7,13.9,0.82,44.25,-36.74,-34.6,-2.15,1775.9,1700.18,1624.45,38,2.312842362,up,100,5.882352941,up,57,3.500583431,up,143,8.071343907,up,0.17,26.15384615,up,9.18,26.17621899,up,-4.36,13.46510191,down,-8.06,30.36925396,down,3.69,-63.18493151,up,-29.02,-1.607827494,down,-17.08,-0.994607689,down,-5.16,-0.316640178,down
03-10-2025,28-10-2025,POLYCAB,Non-Hld,7385,7000,6467.6,14.19,7532.4,2,0.12,56.01,71.71,99.73,-28.02,7630.36,7364.18,7097.99,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-10-2025,28-10-2025,POLYCAB,Non-Hld,7629,7200,6609.4,15.43,7790.6,2.12,0.17,65.52,85.63,96.91,-11.28,7663.33,7383.55,7103.77,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-10-2025,28-10-2025,POLYCAB,Non-Hld,7600,7400,6940.35,9.51,7859.65,3.42,0.59,64.18,93.97,96.32,-2.35,7690.07,7397.1,7104.13,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-10-2025,28-10-2025,POLYCAB,Non-Hld,7581,7400,6919.95,9.56,7880.05,3.95,0.6,63.65,98.83,96.82,2.01,7705.34,7416.85,7128.36,196,2.654028436,up,400,5.714285714,up,452.35,6.994093636,up,347.65,4.615394828,up,0.48,400,up,7.64,13.64042135,up,27.12,37.81899317,up,-2.91,-2.917878271,down,30.03,-107.1734475,up,74.98,0.982653505,up,52.67,0.715218802,up,30.37,0.427867608,up
09-10-2025,28-10-2025,POLYCAB,Non-Hld,7629,7400,6917.7,10.29,7882.3,3.33,0.58,65.4,104.95,98.45,6.5,7724.27,7437.95,7151.63,0,0,unchanged,200,2.777777778,up,308.3,4.664568645,up,91.7,1.177059533,up,0.41,241.1764706,up,-0.12,-0.183150183,down,19.32,22.56218615,up,1.54,1.589103292,up,17.78,-157.6241135,up,60.94,0.795215657,up,54.4,0.736772962,up,47.86,0.673726768,up
10-10-2025,28-10-2025,POLYCAB,Non-Hld,7730,8000,7535.9,2.58,8464.1,9.5,0.48,69.1,116.44,102.05,14.39,7759.78,7462.78,7165.77,130,1.710526316,up,600,8.108108108,up,595.55,8.580979345,up,604.45,7.690546017,up,-0.11,-18.6440678,down,4.92,7.665939545,up,22.47,23.91188677,up,5.73,5.948920266,up,16.74,-712.3404255,up,69.71,0.906493699,up,65.68,0.887915534,up,61.64,0.867664302,up
13-10-2025,28-10-2025,POLYCAB,Non-Hld,7673,8000,7515.2,2.1,8484.8,10.58,0.49,65.7,120.57,105.75,14.81,7780.3,7484.32,7188.35,92,1.213560216,up,600,8.108108108,up,595.25,8.601940765,up,604.75,7.67444369,up,-0.11,-18.33333333,down,2.05,3.220738413,up,21.74,21.99736922,up,8.93,9.223300971,up,12.8,636.8159204,up,74.96,0.972831828,up,67.47,0.909685379,up,59.99,0.841568047,up
14-10-2025,28-10-2025,POLYCAB,Non-Hld,7572.5,8000,7459.1,1.53,8540.9,12.79,0.52,60.15,116.24,107.85,8.39,7782.22,7502.22,7222.23,-56.5,-0.740595098,down,600,8.108108108,up,541.4,7.826300649,up,658.6,8.355429253,up,-0.06,-10.34482759,down,-5.25,-8.027522936,down,11.29,10.75750357,up,9.4,9.547993906,up,1.89,29.07692308,up,57.95,0.750232708,up,64.27,0.864082173,up,70.6,0.987187536,up
15-10-2025,28-10-2025,POLYCAB,Non-Hld,7670,8000,7520.9,1.99,8479.1,10.55,0.53,62.38,115.56,109.39,6.17,7798.75,7515.4,7232.05,-60,-0.776196636,down,0,0,unchanged,-15,-0.199047227,down,15,0.177219078,up,0.05,10.41666667,up,-6.72,-9.725036179,down,-0.88,-0.755754036,down,7.34,7.19255267,up,-8.22,-57.12300208,down,38.97,0.502204959,up,52.62,0.705099172,up,66.28,0.924952936,up
16-10-2025,28-10-2025,POLYCAB,Non-Hld,7592.5,8000,7460.8,1.77,8539.2,12.47,0.5,56.92,107.28,108.97,-1.69,7801.49,7526.35,7251.21,-80.5,-1.049133325,down,0,0,unchanged,-54.4,-0.723866298,down,54.4,0.641146521,up,0.01,2.040816327,up,-8.78,-13.36377473,down,-13.29,-11.02264245,down,3.22,3.044917258,up,-16.5,-111.4112086,down,21.19,0.272354536,up,42.03,0.561574064,up,62.86,0.874470497,up
17-10-2025,28-10-2025,POLYCAB,Non-Hld,7450,8000,7399.15,0.69,8600.85,15.45,0.49,48.97,88.53,104.88,-16.35,7801.5,7526.3,7251.1,-122.5,-1.617695609,down,0,0,unchanged,-59.95,-0.803716266,down,59.95,0.70191666,up,-0.03,-5.769230769,down,-11.18,-18.58686617,down,-27.71,-23.83860977,down,-2.97,-2.753824757,down,-24.74,-294.874851,down,19.28,0.247744217,up,24.08,0.320971659,up,28.87,0.399738031,up
20-10-2025,28-10-2025,POLYCAB,Non-Hld,7661,8000,7620.7,0.53,8379.3,9.38,0.69,59.31,91.5,102.2,-10.71,7815.03,7532.52,7250.02,-9,-0.117340287,down,0,0,unchanged,99.8,1.326968847,up,-99.8,-1.177011711,down,0.16,30.18867925,up,-3.07,-4.921449182,down,-24.06,-20.82035306,down,-7.19,-6.572812871,down,-16.88,-273.5818476,down,16.28,0.208751402,up,17.12,0.22779892,up,17.97,0.248477264,up
