Date,expiryDate,Symbol,Type,CMP,strikePrice,Support,Dist_from_Support,Resistance,Dist_from_Resist,PCR,RSI,MACD,MACD_Signal,MACD_Hist,BB_HI,BB_MID,BB_LO,CMP_change,CMP_pct_change,CMP_trend,strikePrice_change,strikePrice_pct_change,strikePrice_trend,Support_change,Support_pct_change,Support_trend,Resistance_change,Resistance_pct_change,Resistance_trend,PCR_change,PCR_pct_change,PCR_trend
16-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1875.0,2000.0,1857.2,0.96,2142.8,14.29,0.47,30.49,-35.24,-24.12,-11.12,2088.44,1968.64,1848.84,-38.200000000000045,-1.9966548191511626,down,0.0,0.0,unchanged,-28.450000000000045,-1.5087635563333621,down,28.450000000000273,1.345567195592039,up,-0.07000000000000006,-12.962962962962973,down
17-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1860.0,2000.0,1861.3,-0.06,2138.7,14.99,0.41,30.19,-37.96,-26.89,-11.07,2067.26,1956.45,1845.64,-26.299999999999955,-1.394263902878649,down,0.0,0.0,unchanged,-13.400000000000091,-0.7147810316317326,down,13.399999999999636,0.6304992236389985,up,-0.10000000000000003,-19.607843137254907,down
20-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1855.0,2000.0,1853.05,0.11,2146.95,15.74,0.46,29.1,-40.39,-29.59,-10.8,2048.5,1944.96,1841.42,-34.0,-1.7998941238750663,down,0.0,0.0,unchanged,-29.100000000000136,-1.5461041893579224,down,29.09999999999991,1.3740349883136156,up,-0.07,-13.20754716981132,down
21-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1863.3,2000.0,1853.65,0.53,2146.35,15.2,0.46,29.88,-41.63,-32.0,-9.63,2042.24,1936.97,1831.7,-11.700000000000045,-0.6240000000000024,down,0.0,0.0,unchanged,-3.5499999999999545,-0.19114796467800746,down,3.549999999999727,0.16567108456224225,up,-0.009999999999999953,-2.1276595744680753,down
23-Oct-25,28-Oct-25,GLENMARK,Non-Hld,1849.9,2000.0,1863.4,-0.72,2136.6,15.5,0.45,29.24,-42.5,-34.1,-8.4,2034.21,1928.79,1823.37,-10.099999999999909,-0.5430107526881672,down,0.0,0.0,unchanged,2.1000000000001364,0.11282437006394114,up,-2.099999999999909,-0.09819048954972222,down,0.040000000000000036,9.756097560975618,up
24-Oct-2025,28-Oct-2025,GLENMARK,Non-Hld,1822.5,2000.0,1819.2,0.18,2180.8,19.66,0.41,,,,,,,,-32.5,-1.7520215633423182,down,0.0,0.0,unchanged,-33.84999999999991,-1.826718113380638,down,33.850000000000364,1.5766552551293869,up,-0.050000000000000044,-10.869565217391314,down
03-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,89.12,90.0,85.4,4.36,94.6,6.15,0.684422111,51.24,-0.07,0.07,-0.13,93.22,88.98,84.74,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,88.61,95.0,87.85,0.87,102.15,15.29,0.641551341,48.78,-0.08,0.04,-0.12,93.13,89.12,85.11,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,88.4,95.0,88.0,0.46,102.0,15.39,0.517399793,47.46,-0.11,0.01,-0.12,93.03,89.22,85.41,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,87.35,95.0,87.2,0.18,102.8,17.69,0.51722999,44.15,-0.2,-0.04,-0.17,92.99,89.26,85.54,-1.7700000000000102,-1.9860861759425605,down,5.0,5.555555555555555,up,1.7999999999999972,2.1077283372365305,up,8.200000000000003,8.668076109936578,up,-0.16719212100000003,-24.42821736949992,down
09-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,90.64,95.0,89.5,1.28,100.5,10.88,0.52972231,56.8,-0.02,-0.03,0.01,93.08,89.44,85.8,2.030000000000001,2.2909378174021002,up,0.0,0.0,unchanged,1.6500000000000057,1.8782014797951119,up,-1.6500000000000057,-1.6152716593245284,down,-0.11182903099999997,-17.43103378533815,down
10-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,90.13,95.0,89.5,0.71,100.5,11.51,0.530319263,55.25,0.09,-0.01,0.1,93.12,89.6,86.08,1.7299999999999898,1.9570135746606216,up,0.0,0.0,unchanged,1.5,1.7045454545454544,up,-1.5,-1.4705882352941175,down,0.012919469999999933,2.496999452800309,up
13-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,89.77,95.0,89.25,0.59,100.75,12.24,0.52,53.07,0.14,0.02,0.12,93.14,89.68,86.23,2.4200000000000017,2.7704636519748163,up,0.0,0.0,unchanged,2.049999999999997,2.350917431192657,up,-2.049999999999997,-1.994163424124511,down,0.0027700099999999894,0.5355470590558736,up
14-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,88.76,95.0,88.2,0.64,101.8,14.7,0.48,48.89,0.1,0.04,0.06,93.13,89.67,86.2,-1.8799999999999955,-2.0741394527802246,down,0.0,0.0,unchanged,-1.2999999999999972,-1.4525139664804438,down,1.2999999999999972,1.293532338308455,up,-0.04972231000000005,-9.386485911835589,down
15-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,90.02,95.0,89.6,0.47,100.4,11.54,0.51,54.0,0.16,0.06,0.1,92.69,89.53,86.37,-0.10999999999999943,-0.1220459336513918,down,0.0,0.0,unchanged,0.09999999999999432,0.11173184357541266,up,-0.09999999999999432,-0.09950248756218338,down,-0.020319262999999976,-3.831515167873504,down
16-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,90.63,95.0,90.0,0.7,100.0,10.34,0.53,56.51,0.27,0.1,0.17,92.52,89.48,86.44,0.8599999999999994,0.9580037874568336,up,0.0,0.0,unchanged,0.75,0.8403361344537815,up,-0.75,-0.7444168734491315,down,0.010000000000000009,1.9230769230769247,up
17-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,90.07,95.0,89.75,0.36,100.25,11.31,0.52,53.33,0.3,0.14,0.16,92.27,89.4,86.53,1.309999999999988,1.4758900405587967,up,0.0,0.0,unchanged,1.5499999999999972,1.7573696145124682,up,-1.5499999999999972,-1.5225933202357536,down,0.040000000000000036,8.333333333333341,up
20-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,92.02,95.0,91.35,0.74,98.65,7.21,0.52,59.51,0.46,0.21,0.25,92.13,89.37,86.62,2.0,2.2217285047767166,up,0.0,0.0,unchanged,1.75,1.953125,up,-1.75,-1.743027888446215,down,0.010000000000000009,1.960784313725492,up
21-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,92.02,95.0,91.35,0.74,98.65,7.21,0.53,59.66,0.58,0.28,0.3,92.3,89.41,86.53,1.3900000000000006,1.5337084850491016,up,0.0,0.0,unchanged,1.3499999999999943,1.4999999999999938,up,-1.3499999999999943,-1.3499999999999943,down,0.0,0.0,unchanged
23-Oct-25,28-Oct-25,GMRAIRPORT,Non-Hld,92.32,95.0,91.85,0.51,98.15,6.31,0.55,60.66,0.7,0.37,0.33,92.62,89.5,86.38,2.25,2.49805706672588,up,0.0,0.0,unchanged,2.0999999999999943,2.3398328690807735,up,-2.0999999999999943,-2.094763092269321,down,0.030000000000000027,5.7692307692307745,up
24-Oct-2025,28-Oct-2025,GMRAIRPORT,Non-Hld,93.22,95.0,92.6,0.67,97.4,4.48,0.64,,,,,,,,1.2000000000000028,1.3040643338404725,up,0.0,0.0,unchanged,1.25,1.3683634373289546,up,-1.25,-1.2671059300557526,down,0.12,23.076923076923077,up
03-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1148.0,1200.0,1124.5,2.09,1275.5,11.11,0.749982715,31.91,-21.93,-12.65,-9.28,1289.83,1214.6,1139.37,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1149.8,1200.0,1128.2,1.92,1271.8,10.62,0.773868653,31.64,-23.39,-14.8,-8.59,1290.59,1210.41,1130.22,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1152.6,1160.0,1102.3,4.57,1217.7,5.65,0.663810766,33.86,-23.85,-16.61,-7.24,1289.96,1206.55,1123.14,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1127.0,1200.0,1119.5,0.67,1280.5,13.63,0.595085303,29.49,-25.7,-18.43,-7.27,1288.5,1200.84,1113.18,-21.0,-1.8292682926829267,down,0.0,0.0,unchanged,-5.0,-0.4446420631391729,down,5.0,0.3920031360250882,up,-0.15489741200000007,-20.653464260172992,down
09-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1128.9,1200.0,1122.15,0.61,1277.85,13.2,0.551072961,29.14,-27.01,-20.14,-6.87,1283.61,1194.47,1105.33,-20.899999999999864,-1.8177074273786626,down,0.0,0.0,unchanged,-6.0499999999999545,-0.5362524375110755,down,6.0499999999999545,0.47570372700109725,up,-0.22279569199999993,-28.7898587358855,down
10-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1129.0,1200.0,1122.05,0.62,1277.95,13.2,0.514771828,29.61,-27.65,-21.64,-6.0,1274.58,1187.64,1100.69,-23.59999999999991,-2.0475446815894425,down,40.0,3.4482758620689653,up,19.75,1.7917082463939038,up,60.25,4.9478525088281184,up,-0.149038938,-22.45202181610896,down
13-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1111.8,1140.0,1090.8,1.93,1189.2,6.97,0.51,26.06,-29.35,-23.18,-6.16,1268.87,1180.69,1092.51,-15.200000000000045,-1.3487133984028434,down,-60.0,-5.0,down,-28.700000000000045,-2.5636444841447115,down,-91.29999999999995,-7.130027333073015,down,-0.08508530299999995,-14.298001071621147,down
14-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1099.0,1200.0,1099.3,-0.02,1300.7,18.36,0.5,24.5,-31.1,-24.77,-6.33,1260.09,1172.88,1085.67,-29.90000000000009,-2.648595978386047,down,0.0,0.0,unchanged,-22.850000000000136,-2.036269660918784,down,22.850000000000136,1.7881597996635084,up,-0.05107296100000003,-9.267912711108325,down
15-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1111.0,1200.0,1109.25,0.16,1290.75,16.18,0.5,28.99,-31.38,-26.09,-5.29,1254.13,1166.94,1079.75,-18.0,-1.5943312666076175,down,0.0,0.0,unchanged,-12.799999999999955,-1.1407691279354712,down,12.799999999999955,1.0016041316170394,up,-0.014771827999999987,-2.8695874942091795,down
16-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1121.3,1200.0,1118.5,0.26,1281.5,14.29,0.45,33.4,-30.48,-26.97,-3.51,1242.75,1160.78,1078.8,9.5,0.854470228458356,up,60.0,5.263157894736842,up,27.700000000000045,2.5394206087275437,up,92.29999999999995,7.761520349814997,up,-0.06,-11.76470588235294,down
17-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1133.0,1200.0,1128.2,0.43,1271.8,12.26,0.58,38.62,-28.47,-27.27,-1.2,1230.06,1155.47,1080.87,34.0,3.0937215650591448,up,0.0,0.0,unchanged,28.90000000000009,2.6289456927135535,up,-28.90000000000009,-2.221880525870692,down,0.07999999999999996,15.999999999999993,up
20-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1136.8,1200.0,1131.95,0.43,1268.05,11.55,0.61,40.41,-26.22,-27.06,0.84,1214.69,1150.34,1086.0,25.799999999999955,2.322232223222318,up,0.0,0.0,unchanged,22.700000000000045,2.0464277665089066,up,-22.700000000000045,-1.7586674414100365,down,0.10999999999999999,21.999999999999996,up
21-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1130.0,1200.0,1132.15,-0.18,1267.85,12.2,0.63,39.63,-24.38,-26.52,2.14,1197.94,1145.42,1092.91,8.700000000000045,0.775885133327392,up,0.0,0.0,unchanged,13.650000000000091,1.2203844434510587,up,-13.650000000000091,-1.0651580179477247,down,0.18,40.0,up
23-Oct-25,28-Oct-25,GODREJCP,Non-Hld,1136.7,1200.0,1137.95,-0.11,1262.05,11.03,0.64,39.17,-22.78,-25.77,3.0,1190.58,1142.43,1094.28,3.7000000000000455,0.3265666372462529,up,0.0,0.0,unchanged,9.75,0.8642084736748804,up,-9.75,-0.7666299732662368,down,0.06000000000000005,10.344827586206906,up
24-Oct-2025,28-Oct-2025,GODREJCP,Non-Hld,1129.5,1200.0,1130.85,-0.12,1269.15,12.36,0.67,,,,,,,,-7.2999999999999545,-0.6421534130893697,down,0.0,0.0,unchanged,-1.1000000000001364,-0.09717743716596461,down,1.1000000000001364,0.08674736800600422,up,0.06000000000000005,9.836065573770501,up
03-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2036.9,2000.0,1870.0,8.93,2130.0,4.58,0.619262944,50.32,-9.02,-8.52,-0.5,2135.18,2022.46,1909.75,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2055.0,2000.0,1866.7,10.09,2133.3,3.82,0.554381847,53.13,-5.47,-7.91,2.44,2137.25,2027.2,1917.15,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2075.0,2000.0,1861.4,11.48,2138.6,3.07,0.659778681,55.08,-1.28,-6.58,5.3,2140.48,2032.65,1924.82,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2027.2,2000.0,1874.6,8.15,2125.4,4.85,0.621196222,49.77,-1.17,-5.5,4.33,2137.73,2036.83,1935.94,-9.700000000000045,-0.47621385438657005,down,0.0,0.0,unchanged,4.599999999999909,0.24598930481282938,up,-4.599999999999909,-0.21596244131454972,down,0.0019332779999999827,0.3121901639249357,up
09-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2034.0,2000.0,1878.2,8.3,2121.8,4.32,0.61444345,49.53,-1.22,-4.65,3.42,2137.51,2038.96,1940.4,-21.0,-1.0218978102189782,down,0.0,0.0,unchanged,11.5,0.6160604274923662,up,-11.5,-0.5390709229831716,down,0.06006160299999996,10.833977217150828,up
10-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2089.0,2100.0,1985.55,5.22,2214.45,6.01,0.656415479,56.8,3.57,-3.0,6.57,2142.66,2043.9,1945.14,14.0,0.6746987951807228,up,100.0,5.0,up,124.14999999999986,6.669710970237448,up,75.84999999999991,3.546712802768162,up,-0.003363202000000065,-0.509746994992714,down
13-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2092.9,2100.0,1990.4,5.15,2209.6,5.58,0.61,57.35,7.68,-0.87,8.55,2147.86,2048.8,1949.74,65.70000000000005,3.240923441199686,up,100.0,5.0,up,115.80000000000018,6.177317827803275,up,84.19999999999982,3.9616072268749325,up,-0.011196222000000033,-1.8023647928753876,down
14-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2064.2,2100.0,1996.15,3.41,2203.85,6.77,0.57,51.76,7.67,0.84,6.83,2148.81,2049.84,1950.87,30.199999999999818,1.4847590953785554,up,100.0,5.0,up,117.95000000000005,6.279948887232459,up,82.04999999999973,3.866999717221214,up,-0.04444345000000005,-7.233122917983755,down
15-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2132.0,2100.0,1999.9,6.61,2200.1,3.2,0.65,60.05,13.8,3.43,10.37,2159.33,2053.57,1947.81,43.0,2.0584011488750598,up,0.0,0.0,unchanged,14.350000000000136,0.7227216640225699,up,-14.349999999999909,-0.6480164374901176,down,-0.006415478999999946,-0.9773503528243195,down
16-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2204.7,2200.0,2110.45,4.47,2289.55,3.85,0.74,65.71,24.02,7.55,16.47,2184.18,2059.76,1935.34,111.79999999999973,5.341870132352225,up,100.0,4.761904761904762,up,120.04999999999973,6.031450964630211,up,79.95000000000027,3.618301955105009,up,0.13,21.311475409836067,up
17-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2235.0,2100.0,1952.7,14.46,2247.3,0.56,0.85,67.88,34.21,12.88,21.33,2213.24,2067.19,1921.14,170.80000000000018,8.2743920162775,up,0.0,0.0,unchanged,-43.450000000000045,-2.1766901284973597,down,43.45000000000027,1.971549787871238,up,0.28,49.12280701754387,up
20-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2293.5,2100.0,1895.8,20.98,2304.2,0.47,0.98,71.39,46.24,19.55,26.69,2247.69,2074.52,1901.35,161.5,7.575046904315197,up,0.0,0.0,unchanged,-104.10000000000014,-5.205260263013158,down,104.09999999999991,4.731603108949589,up,0.32999999999999996,50.76923076923077,up
21-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2289.0,2100.0,1906.25,20.08,2293.75,0.21,1.0,71.49,55.27,26.7,28.58,2281.62,2084.01,1886.4,84.30000000000018,3.8236494761192086,up,-100.0,-4.545454545454546,down,-204.19999999999982,-9.675661588760683,down,4.199999999999818,0.1834421611233569,up,0.26,35.13513513513514,up
23-Oct-25,28-Oct-25,GODREJPROP,Non-Hld,2276.0,2100.0,1915.75,18.8,2284.25,0.36,1.04,69.18,60.55,33.47,27.08,2307.83,2092.77,1877.7,41.0,1.8344519015659957,up,0.0,0.0,unchanged,-36.950000000000045,-1.8922517539816688,down,36.94999999999982,1.64419525653005,up,0.19000000000000006,22.352941176470594,up
24-Oct-2025,28-Oct-2025,GODREJPROP,Non-Hld,2282.5,2100.0,1912.6,19.34,2287.4,0.21,1.07,,,,,,,,-11.0,-0.4796163069544364,down,0.0,0.0,unchanged,16.799999999999955,0.8861694271547607,up,-16.799999999999727,-0.7291033764430053,down,0.09000000000000008,9.183673469387763,up
03-Oct-25,28-Oct-25,GRASIM,Non-Hld,2799.3,2900.0,2759.9,1.43,3040.1,8.61,0.825747126,48.81,-4.63,2.74,-7.37,2883.26,2807.18,2731.1,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,GRASIM,Non-Hld,2801.4,2900.0,2777.9,0.85,3022.1,7.88,0.779241141,52.14,-3.1,1.58,-4.67,2883.42,2807.35,2731.28,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,GRASIM,Non-Hld,2814.0,2900.0,2772.85,1.49,3027.15,7.58,0.5875,52.26,-1.81,0.9,-2.71,2883.6,2807.54,2731.49,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,GRASIM,Non-Hld,2781.4,2800.0,2693.85,3.25,2906.15,4.49,0.545803095,45.85,-3.16,0.09,-3.25,2883.64,2806.66,2729.68,-17.90000000000009,-0.6394455756796374,down,-100.0,-3.4482758620689653,down,-66.05000000000018,-2.3932026522700163,down,-133.94999999999982,-4.40610506233347,down,-0.279944031,-33.901908003734306,down
09-Oct-25,28-Oct-25,GRASIM,Non-Hld,2805.1,2900.0,2789.45,0.57,3010.55,7.33,0.587409551,52.65,-1.59,-0.25,-1.35,2884.3,2807.9,2731.5,3.699999999999818,0.1320768187334839,up,0.0,0.0,unchanged,11.549999999999727,0.41578170560494354,up,-11.549999999999727,-0.38218457364083674,down,-0.19183158999999994,-24.61774409829318,down
10-Oct-25,28-Oct-25,GRASIM,Non-Hld,2812.0,2900.0,2793.35,0.67,3006.65,6.93,0.592014145,52.73,-0.32,-0.26,-0.06,2884.8,2808.5,2732.2,-2.0,-0.07107320540156362,down,0.0,0.0,unchanged,20.5,0.7393115386695999,up,-20.5,-0.6772046314189915,down,0.004514145000000025,0.7683651063829829,up
13-Oct-25,28-Oct-25,GRASIM,Non-Hld,2796.0,2900.0,2778.95,0.62,3021.05,8.05,0.59,49.82,-0.35,-0.28,-0.07,2884.68,2808.3,2731.92,14.599999999999909,0.5249155101747288,up,100.0,3.571428571428571,up,85.09999999999991,3.15904745995508,up,114.90000000000009,3.953684427851284,up,0.04419690499999995,8.097591494969436,up
14-Oct-25,28-Oct-25,GRASIM,Non-Hld,2777.0,2900.0,2762.95,0.51,3037.05,9.37,0.58,45.23,-2.15,-0.65,-1.49,2884.63,2806.97,2729.31,-28.09999999999991,-1.0017468182952447,down,0.0,0.0,unchanged,-26.5,-0.9500080661062217,down,26.5,0.8802378302967895,up,-0.00740955100000007,-1.2613943691222123,down
15-Oct-25,28-Oct-25,GRASIM,Non-Hld,2815.0,2900.0,2798.65,0.59,3001.35,6.62,0.61,53.71,-0.26,-0.58,0.32,2881.72,2805.66,2729.6,3.0,0.10668563300142249,up,0.0,0.0,unchanged,5.300000000000182,0.1897363380886814,up,-5.300000000000182,-0.1762759217068891,down,0.01798585499999994,3.038078591855257,up
16-Oct-25,28-Oct-25,GRASIM,Non-Hld,2858.0,2900.0,2823.1,1.24,2976.9,4.17,0.68,60.6,4.66,0.47,4.18,2880.59,2805.38,2730.17,62.0,2.2174535050071533,up,0.0,0.0,unchanged,44.15000000000009,1.5887295561273176,up,-44.15000000000009,-1.4614124228331238,down,0.09000000000000008,15.254237288135608,up
17-Oct-25,28-Oct-25,GRASIM,Non-Hld,2841.0,2900.0,2815.9,0.9,2984.1,5.04,0.68,55.7,6.57,1.69,4.88,2872.17,2803.25,2734.33,64.0,2.3046453006841916,up,0.0,0.0,unchanged,52.95000000000027,1.91642990282127,up,-52.95000000000027,-1.7434681681236814,down,0.10000000000000009,17.241379310344847,up
20-Oct-25,28-Oct-25,GRASIM,Non-Hld,2857.5,2900.0,2829.9,0.98,2970.1,3.95,0.63,58.43,9.41,3.24,6.18,2866.44,2802.06,2737.67,42.5,1.5097690941385435,up,0.0,0.0,unchanged,31.25,1.1166097940078252,up,-31.25,-1.0411981275092874,down,0.020000000000000018,3.2786885245901667,up
21-Oct-25,28-Oct-25,GRASIM,Non-Hld,2873.0,2900.0,2834.45,1.37,2965.55,3.23,0.64,60.87,12.87,5.16,7.71,2870.29,2802.88,2735.48,15.0,0.5248425472358292,up,0.0,0.0,unchanged,11.349999999999909,0.4020403102971878,up,-11.349999999999909,-0.38126910544525877,down,-0.040000000000000036,-5.8823529411764754,down
23-Oct-25,28-Oct-25,GRASIM,Non-Hld,2866.0,2900.0,2842.85,0.81,2957.15,3.18,0.62,59.5,14.94,7.12,7.82,2877.94,2805.44,2732.94,25.0,0.8799718409010912,up,0.0,0.0,unchanged,26.949999999999818,0.9570652366916375,up,-26.949999999999818,-0.9031198686371039,down,-0.06000000000000005,-8.823529411764714,down
24-Oct-2025,28-Oct-2025,GRASIM,Non-Hld,2844.2,2960.0,2831.65,0.44,3088.35,8.58,0.6,,,,,,,,-13.300000000000182,-0.4654418197725348,down,60.0,2.0689655172413794,up,1.75,0.061839640976712955,up,118.25,3.981347429379482,up,-0.030000000000000027,-4.761904761904765,down
03-Oct-25,28-Oct-25,HAL,Non-Hld,4871.0,5000.0,4721.05,3.18,5278.95,8.38,0.539525945,64.05,67.95,65.93,2.02,5023.43,4724.46,4425.49,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
06-Oct-25,28-Oct-25,HAL,Non-Hld,4844.8,5000.0,4716.55,2.72,5283.45,9.06,0.569213867,61.5,68.89,66.52,2.37,5010.91,4746.48,4482.05,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
07-Oct-25,28-Oct-25,HAL,Non-Hld,4845.0,5000.0,4722.75,2.59,5277.25,8.93,0.598216709,60.72,68.23,66.86,1.37,4993.52,4766.18,4538.84,,,unchanged,,,unchanged,,,unchanged,,,unchanged,,,unchanged
08-Oct-25,28-Oct-25,HAL,Non-Hld,4782.0,5000.0,4694.6,1.87,5305.4,10.95,0.594341356,55.83,63.07,66.1,-3.03,4959.5,4782.93,4606.37,-89.0,-1.8271402176144529,down,0.0,0.0,unchanged,-26.449999999999818,-0.5602567225511235,down,26.449999999999818,0.5010466096477485,up,0.05481541100000009,10.159921224919053,up
09-Oct-25,28-Oct-25,HAL,Non-Hld,4857.0,5000.0,4746.95,2.32,5253.05,8.16,0.653771144,59.93,62.87,65.46,-2.59,4942.22,4797.38,4652.53,12.199999999999818,0.25181638044913757,up,0.0,0.0,unchanged,30.399999999999636,0.6445389108564445,up,-30.399999999999636,-0.5753816161788157,down,0.08455727700000004,14.85509786429712,up
10-Oct-25,28-Oct-25,HAL,Non-Hld,4832.0,5000.0,4749.0,1.75,5251.0,8.68,0.598615407,58.56,60.93,64.55,-3.62,4916.04,4809.96,4703.88,-13.0,-0.26831785345717235,down,0.0,0.0,unchanged,26.25,0.5558202318564396,up,-26.25,-0.49741816286891843,down,0.00039869800000003064,0.06664775389950377,up
13-Oct-25,28-Oct-25,HAL,Non-Hld,4742.0,5000.0,4699.65,0.91,5300.35,11.78,0.52,50.45,51.73,61.99,-10.25,4916.05,4809.95,4703.85,-40.0,-0.8364700961940611,down,0.0,0.0,unchanged,5.049999999999272,0.1075704000340662,up,-5.049999999999272,-0.09518603686808294,down,-0.07434135600000003,-12.50819167293484,down
14-Oct-25,28-Oct-25,HAL,Non-Hld,4741.0,5000.0,4708.45,0.7,5291.55,11.62,0.52,50.57,44.05,58.4,-14.35,4917.02,4807.53,4698.04,-116.0,-2.388305538398188,down,0.0,0.0,unchanged,-38.5,-0.8110470933968127,down,38.5,0.7329075489477541,up,-0.133771144,-20.461463499526985,down
15-Oct-25,28-Oct-25,HAL,Non-Hld,4839.7,5000.0,4777.85,1.3,5222.15,7.91,0.57,58.12,45.38,55.8,-10.42,4917.61,4807.79,4697.97,7.699999999999818,0.1593543046357578,up,0.0,0.0,unchanged,28.850000000000364,0.6074963150136947,up,-28.850000000000364,-0.5494191582555773,down,-0.028615407000000093,-4.780265704053302,down
16-Oct-25,28-Oct-25,HAL,Non-Hld,4863.0,5000.0,4793.05,1.46,5206.95,7.08,0.55,59.21,47.19,54.08,-6.89,4912.49,4806.34,4700.2,121.0,2.551665963728385,up,0.0,0.0,unchanged,93.40000000000055,1.987382039088029,up,-93.40000000000055,-1.7621477826936058,down,0.030000000000000027,5.7692307692307745,up
17-Oct-25,28-Oct-25,HAL,Non-Hld,4873.8,5000.0,4798.75,1.57,5201.25,6.72,0.52,60.41,49.44,53.15,-3.71,4916.03,4807.43,4698.83,132.80000000000018,2.8010968150179325,up,0.0,0.0,unchanged,90.30000000000018,1.9178285847784342,up,-90.30000000000018,-1.7064943164101292,down,0.0,0.0,unchanged
20-Oct-25,28-Oct-25,HAL,Non-Hld,4861.4,5000.0,4798.8,1.31,5201.2,6.99,0.52,58.43,49.16,52.35,-3.19,4904.36,4804.62,4704.88,21.699999999999818,0.44837489927061225,up,0.0,0.0,unchanged,20.949999999999818,0.4384817438806119,up,-20.949999999999818,-0.40117576094137125,down,-0.04999999999999993,-8.771929824561392,down
21-Oct-25,28-Oct-25,HAL,Non-Hld,4852.0,5000.0,4817.8,0.71,5182.2,6.81,0.52,58.23,48.24,51.53,-3.29,4909.54,4807.09,4704.65,-11.0,-0.22619782027555008,down,0.0,0.0,unchanged,24.75,0.516372664587267,up,-24.75,-0.4753262466511105,down,-0.030000000000000027,-5.4545454545454595,down
23-Oct-25,28-Oct-25,HAL,Non-Hld,4813.4,5000.0,4788.4,0.52,5211.6,8.27,0.48,53.01,43.14,49.85,-6.71,4910.01,4807.61,4705.21,-60.400000000000546,-1.2392794123681838,down,0.0,0.0,unchanged,-10.350000000000364,-0.21568116697057282,down,10.350000000000364,0.19899062725307115,up,-0.040000000000000036,-7.692307692307699,down
