Date,expiryDate,Symbol,Type,CMP,CMP_chg,CMP_pct_chg,CMP_trend,strikePrice,strikePrice_trend,Support,Support_chg,Support_pct_chg,Support_trend,Dist_from_Support,Dist_from_Support_trend,Resistance,Resistance_chg,Resistance_pct_chg,Resistance_trend,Dist_from_Resist,Dist_from_Resist_trend,PCR,PCR_trend,RSI,RSI_trend,MACD,MACD_trend,MACD_Signal,MACD_Signal_trend,MACD_Hist,MACD_Hist_trend,BB_HI,BB_HI_chg,BB_HI_pct_chg,BB_HI_trend,BB_MID,BB_MID_chg,BB_MID_pct_chg,BB_MID_trend,BB_LO,Sentiment,Call_B,Call_S,Puts_W,Puts_L,Call_W,Call_L,Puts_B,Puts_S,Tot_Strikes,BB-FnO
21-10-2025,28-Oct-25,IREDA,Non-Hld,153,-2.19,-1.41,down,160,unchanged,151.6,0.45,0.3,up,0.93,down,168.4,-0.45,-0.27,down,10.07,up,0.43,up,53.28,down,0.72,unchanged,0.64,up,0.08,down,156.43,-3.24,-2.03,down,151.56,-0.94,-0.62,down,146.7,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,IRFC,Non-Hld,125.05,-0.15,-0.12,down,130,unchanged,123.7,0.95,0.77,up,1.1,down,136.3,-0.95,-0.69,down,9,down,0.44,up,49.42,up,-0.33,down,-0.31,down,-0.02,unchanged,127.42,-2.55,-1.96,down,124.98,-0.92,-0.73,down,122.54,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,ITC,Non-Hld,412.5,12.2,3.05,up,410,unchanged,404.05,5.85,1.47,up,2.1,up,415.95,-5.85,-1.39,down,0.84,down,0.79,up,59.98,up,0.36,up,-1.29,up,1.65,up,412.72,1.34,0.33,up,403.51,0.23,0.06,up,394.3,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,JINDALSTEL,Non-Hld,1005,3.2,0.32,up,1100,unchanged,1005.45,4.35,0.43,up,-0.04,down,1194.55,-4.35,-0.36,down,18.87,down,0.46,up,45.87,up,-5.58,down,-0.73,down,-4.85,up,1081.46,-0.68,-0.06,down,1033.01,-5.7,-0.55,down,984.57,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,JIOFIN,Non-Hld,311.2,-1.6,-0.51,down,320,unchanged,308.45,3,0.98,up,0.9,down,331.55,-3,-0.9,down,6.54,down,0.55,down,53.94,down,-0.03,up,-1.23,up,1.21,down,317.46,-3.31,-1.03,down,305.64,-1.01,-0.33,down,293.82,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,JSWENERGY,Non-Hld,527.45,-19.55,-3.57,down,560,up,522.1,-0.4,-0.08,down,1.03,down,597.9,20.4,3.53,up,13.36,up,0.35,down,45.58,down,2.2,down,4.16,down,-1.96,down,553.58,0.99,0.18,up,537.48,-0.93,-0.17,down,521.39,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,JSWSTEEL,Non-Hld,1153,-10,-0.86,down,1200,unchanged,1144.3,-1.25,-0.11,down,0.77,down,1255.7,1.25,0.1,up,8.91,up,0.6,down,54.92,down,14.5,down,18.05,down,-3.54,down,1178.59,-1.48,-0.13,down,1152.38,8.06,0.7,up,1126.16,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,JUBLFOOD,Non-Hld,590.85,3.9,0.66,up,640,down,590.35,4.25,0.73,up,0.09,down,689.65,-24.25,-3.4,down,16.73,down,0.42,up,36.99,up,-11.46,up,-10.66,down,-0.8,up,634.5,-6.23,-0.97,down,606.23,-6.69,-1.09,down,577.96,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,KALYANKJIL,Non-Hld,491.3,14.5,3.04,up,500,unchanged,482.95,13.95,2.97,up,1.73,up,517.05,-13.95,-2.63,down,5.25,down,0.54,up,51.64,up,-3.63,up,-7.29,up,3.66,up,505.79,-16.67,-3.19,down,478.02,-4.53,-0.94,down,450.26,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,KAYNES,Non-Hld,6860,-105,-1.51,down,7000,unchanged,6715.15,118.9,1.8,up,2.16,down,7284.85,-118.9,-1.61,down,6.2,down,0.42,down,44.72,down,-1.5,down,64.71,down,-66.21,up,7594.76,5.55,0.07,up,7148.68,-49,-0.68,down,6702.59,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,KEI,Non-Hld,4139,-313,-7.03,down,4400,unchanged,4138.05,-24,-0.58,down,0.03,down,4661.95,24,0.52,up,12.64,up,0.4,down,49.14,down,39.49,down,55.12,down,-15.64,down,4390.04,-1.75,-0.04,down,4173.43,-1.5,-0.04,down,3956.82,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,KFINTECH,Holding,1120.7,-1.1,-0.1,down,1200,up,1113.7,76.05,7.33,up,0.63,down,1286.3,123.95,10.66,up,14.78,up,0.51,down,57.1,down,8.47,up,0.9,up,7.57,down,1149.12,-4.73,-0.41,down,1084.24,-0.5,-0.05,down,1019.36,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,KOTAKBANK,Non-Hld,2192,43.8,2.04,up,2100,unchanged,1987.3,-27.1,-1.35,down,10.31,up,2212.7,27.1,1.24,up,0.95,down,0.99,down,70.39,up,49.65,up,41.11,up,8.54,down,2257.37,61.95,2.82,up,2109.82,33.22,1.6,up,1962.26,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,KPITTECH,Non-Hld,1153.5,-9.6,-0.83,down,1200,unchanged,1141.7,6.35,0.56,up,1.04,down,1258.3,-6.35,-0.5,down,9.09,up,0.61,down,41.24,down,-20.4,up,-20.01,down,-0.39,up,1250.83,-63.99,-4.87,down,1173.24,-27.01,-2.25,down,1095.65,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,LAURUSLABS,Non-Hld,924.95,49.95,5.71,up,900,unchanged,854.55,9.55,1.13,up,8.24,up,945.45,-9.55,-1,down,2.22,down,0.64,up,65.65,up,7.42,up,1.67,up,5.75,up,927.69,-4.61,-0.49,down,876.74,-1.78,-0.2,down,825.78,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,LICHSGFIN,Non-Hld,573.7,4.5,0.79,up,600,unchanged,570.95,2.65,0.47,up,0.49,up,629.05,-2.65,-0.42,down,9.65,down,0.72,down,53.01,up,-0.06,up,-0.31,down,0.26,up,582.62,-9.97,-1.68,down,570.68,-3.05,-0.53,down,558.74,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,LICI,Non-Hld,892,-8.35,-0.93,down,900,unchanged,879.1,9.15,1.05,up,1.47,down,920.9,-9.15,-0.98,down,3.24,down,0.45,up,48.88,down,0.9,down,2.28,down,-1.38,down,912.9,-0.94,-0.1,down,896.27,-0.46,-0.05,down,879.64,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
21-10-2025,28-Oct-25,LODHA,Non-Hld,1181.2,10.2,0.87,up,1200,up,1161.8,41.05,3.66,up,1.67,down,1238.2,-1.05,-0.08,down,4.83,down,0.59,unchanged,53.61,up,-3.3,up,-12.01,up,8.71,up,1207.95,-16.35,-1.34,down,1155.65,-4.28,-0.37,down,1103.35,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,LT,Non-Hld,3887,63.4,1.66,up,3800,unchanged,3704.4,-4.15,-0.11,down,4.93,up,3895.6,4.15,0.11,up,0.23,down,0.58,up,70.25,up,60.9,up,48.51,up,12.4,up,3897.75,85.97,2.26,up,3750.52,38.54,1.04,up,3603.29,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,LTF,Non-Hld,267.5,-3.86,-1.42,down,270,up,262.6,20.65,8.53,up,1.87,down,277.4,-0.65,-0.23,down,3.71,up,0.9,down,64.98,down,8.85,down,9.02,up,-0.18,down,276.93,5.66,2.09,up,257.57,4.29,1.69,up,238.22,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,LTIM,Non-Hld,5545.5,-80.5,-1.43,down,5700,up,5505.2,189.8,3.57,up,0.74,down,5894.8,10.2,0.17,up,6.3,up,0.55,down,63.3,down,95.98,up,69.1,up,26.88,down,5722.94,89.94,1.6,up,5353.48,33.4,0.63,up,4984.01,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,LUPIN,Non-Hld,1941,1,0.05,up,2000,unchanged,1930.65,15.8,0.83,up,0.54,down,2069.35,-15.8,-0.76,down,6.62,down,0.61,down,47.32,up,-6.91,up,-5.84,down,-1.07,up,2001.01,-52.44,-2.55,down,1949.64,-18.02,-0.92,down,1898.26,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,M%26M,Non-Hld,3606,111.6,3.19,up,3700,up,3586.85,133.25,3.86,up,0.54,down,3813.15,66.75,1.78,up,5.75,down,0.56,up,61.64,up,32.33,up,18.62,up,13.71,up,3649.23,-3.66,-0.1,down,3501.03,-1.2,-0.03,down,3352.83,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,MANAPPURAM,Non-Hld,285.9,-2.75,-0.95,down,290,down,282.4,-2.65,-0.93,down,1.24,down,297.6,-17.35,-5.51,down,4.1,down,0.54,down,50.55,down,1.12,down,1.87,down,-0.75,down,295.31,-2.05,-0.69,down,286.59,-1.05,-0.37,down,277.88,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,MANKIND,Non-Hld,2441.3,1.3,0.05,up,2500,down,2423.9,5.1,0.21,up,0.72,down,2576.1,-205.1,-7.37,down,5.53,down,0.37,down,41.84,up,-22.97,up,-23.84,down,0.87,up,2536.11,-100.92,-3.83,down,2468.93,-31.57,-1.26,down,2401.74,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,MARICO,Non-Hld,720.8,13,1.84,up,740,up,717.2,18.7,2.68,up,0.51,down,762.8,21.3,2.87,up,5.83,up,0.7,up,53.42,up,1.78,up,-0.59,up,2.37,up,731.54,8.13,1.12,up,711.89,2.08,0.29,up,692.23,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,MARUTI,Non-Hld,16335,117,0.72,up,16200,unchanged,15946.8,182.75,1.16,up,2.44,down,16453.2,-182.75,-1.1,down,0.73,down,0.53,down,68.53,up,318.5,down,358.69,down,-40.19,up,16510.22,99.36,0.61,up,16168.4,111.05,0.69,up,15826.58,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,MAXHEALTH,Non-Hld,1204.1,46.1,3.98,up,1240,up,1199.35,58.1,5.09,up,0.4,down,1280.65,21.9,1.74,up,6.36,down,0.89,up,60.34,up,7.43,up,-3.6,up,11.03,up,1213.71,24.79,2.09,up,1146.98,6.66,0.58,up,1080.25,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,MAZDOCK,Non-Hld,2824.9,-25.6,-0.9,down,3000,unchanged,2786,-17.6,-0.63,down,1.4,down,3214,17.6,0.55,up,13.78,up,0.44,down,48.8,down,-1.9,down,3.76,down,-5.66,up,2951.29,-72.79,-2.41,down,2850.36,-30.91,-1.07,down,2749.44,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,MCX,Holding,9169,-364,-3.82,down,10000,up,9180.9,899.6,10.86,up,-0.12,down,10819.1,1100.4,11.32,up,18,up,0.68,down,68.53,down,379.65,up,300.22,up,79.43,down,9719.12,458.23,4.95,up,8535.92,254.12,3.07,up,7352.73,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,MFSL,Non-Hld,1540.9,-66.8,-4.16,down,1640,unchanged,1530.85,-49.2,-3.11,down,0.66,down,1749.15,49.2,2.89,up,13.52,up,0.6,down,41.68,down,-7.37,down,-1.24,down,-6.13,down,1630.87,2.75,0.17,up,1579.16,-1.88,-0.12,down,1527.45,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,MOTHERSON,Holding,105.25,0.35,0.33,up,110,unchanged,104.65,1.15,1.11,up,0.58,down,115.35,-1.15,-0.99,down,9.6,down,0.49,up,52.51,up,0.65,up,0.9,down,-0.24,up,109.71,-1.62,-1.46,down,105.64,-0.71,-0.67,down,101.58,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,MPHASIS,Non-Hld,2740,-45,-1.62,down,2800,down,2705.5,-46.9,-1.7,down,1.28,up,2894.5,-153.1,-5.02,down,5.64,down,0.59,up,46.05,down,-19.68,down,-18.62,down,-1.06,down,2842.26,-145.87,-4.88,down,2743.56,-42.97,-1.54,down,2644.86,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,MUTHOOTFIN,Non-Hld,3274,11,0.34,up,3200,unchanged,3092,41.1,1.35,up,5.89,down,3308,-41.1,-1.23,down,1.04,down,1.01,up,65.06,down,100.9,down,103.06,down,-2.16,down,3373.91,40.97,1.23,up,3185.36,65.88,2.11,up,2996.81,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,NATIONALUM,Non-Hld,226.65,0.62,0.27,up,230,unchanged,222.3,3.05,1.39,up,1.96,down,237.7,-3.05,-1.27,down,4.88,down,0.7,up,64.97,down,6.02,down,6.02,up,0,down,236.11,4.43,1.91,up,218.38,3.05,1.42,up,200.66,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,NAUKRI,Non-Hld,1315.9,-22.1,-1.65,down,1400,unchanged,1323.2,1,0.08,up,-0.55,down,1476.8,-1,-0.07,down,12.23,up,0.51,down,42.7,down,-11.35,down,-8.73,down,-2.62,down,1394.94,-20.44,-1.44,down,1342.9,-12.42,-0.92,down,1290.87,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,NBCC,Non-Hld,112.59,1.03,0.92,up,115,unchanged,111.55,2.95,2.72,up,0.94,down,118.45,-2.95,-2.43,down,5.21,down,0.53,up,55.12,up,1.28,down,1.29,down,-0.01,down,115.68,0.09,0.08,up,111.03,0.22,0.2,up,106.38,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,NCC,Non-Hld,207.7,-3.79,-1.79,down,210,unchanged,205.2,3.9,1.94,up,1.22,down,214.8,-3.9,-1.78,down,3.42,up,0.43,down,49.5,down,-0.82,up,-1.02,up,0.21,unchanged,213.47,-3.98,-1.83,down,208.47,-1.42,-0.68,down,203.48,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,NESTLEIND,Non-Hld,1285,62.7,5.13,up,1200,unchanged,1110.05,-40.8,-3.55,down,15.77,up,1289.95,40.8,3.27,up,0.39,down,1.04,up,72.42,up,24.66,up,11.95,up,12.71,up,1289.77,73,6,up,1198.75,17.13,1.45,up,1107.72,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,NHPC,Non-Hld,86.38,-0.75,-0.86,down,90,unchanged,86.3,0.45,0.52,up,0.1,down,93.7,-0.45,-0.48,down,8.48,up,0.36,down,53.42,down,0.67,down,0.82,down,-0.15,down,87.81,-0.44,-0.5,down,86.3,-0.16,-0.19,down,84.8,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,NMDC,Non-Hld,75.69,-1.01,-1.32,down,80,unchanged,75.15,-0.55,-0.73,down,0.72,down,84.85,0.55,0.65,up,12.11,up,0.48,down,49.71,down,0.32,down,0.66,down,-0.34,down,78.34,0.01,0.01,up,76.36,-0.21,-0.27,down,74.38,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,NTPC,Non-Hld,341.65,2.45,0.72,up,345,unchanged,339,2.45,0.73,up,0.79,unchanged,351,-2.45,-0.69,down,2.74,down,0.38,up,56.29,up,1.57,up,1.5,down,0.07,up,345.86,0.65,0.19,up,340.16,0.76,0.22,up,334.46,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,NUVAMA,Non-Hld,7250,0,0,unchanged,7400,up,7123.6,529.15,8.02,up,1.78,down,7676.4,270.85,3.66,up,5.89,up,0.51,down,65.84,down,176.69,down,138.55,up,38.14,down,7647.79,185.77,2.49,up,6786.45,153.5,2.31,up,5925.11,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,NYKAA,Non-Hld,257.2,-4.12,-1.58,down,260,unchanged,252.95,3.15,1.26,up,1.69,down,267.05,-3.15,-1.17,down,3.83,up,0.72,up,57.39,down,6.54,down,6.78,up,-0.24,down,275.27,4.81,1.78,up,250.44,3.21,1.3,up,225.6,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,OBEROIRLTY,Non-Hld,1698,88.8,5.52,up,1700,up,1662.85,152.45,10.09,up,2.12,down,1737.15,47.55,2.81,up,2.31,down,0.8,up,62.97,up,11.73,up,-2.4,up,14.13,up,1706.57,27.96,1.67,up,1619.35,6.53,0.4,up,1532.14,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,OFSS,Non-Hld,8625,-155,-1.77,down,9000,down,8562.5,-74.5,-0.86,down,0.73,down,9437.5,-925.5,-8.93,down,9.43,down,0.43,down,42.64,down,-18.98,down,42.54,down,-61.53,down,9461.14,-50.88,-0.53,down,8897.95,-79.57,-0.89,down,8334.76,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,OIL,Non-Hld,406,-15.1,-3.59,down,420,unchanged,402.75,0.4,0.1,up,0.81,down,437.25,-0.4,-0.09,down,7.7,up,0.45,down,44.97,down,0.94,down,2.19,down,-1.25,down,424.5,-1.25,-0.29,down,414.06,1.19,0.29,up,403.61,,,,,,,,,,,Volatile Wide Range (BB within Res-Support)
21-10-2025,28-Oct-25,ONGC,Non-Hld,247.85,0.06,0.02,up,250,unchanged,245.55,1.8,0.74,up,0.94,down,254.45,-1.8,-0.7,down,2.67,down,0.45,up,63.87,down,2.93,up,2.56,up,0.37,down,250.96,2.34,0.94,up,243.56,2.32,0.96,up,236.15,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PAGEIND,Non-Hld,41615,915,2.25,up,45000,up,41451.7,1072.7,2.66,up,0.4,down,48548.3,2927.3,6.42,up,16.67,up,0.35,up,44.21,up,-705.15,up,-817.8,up,112.66,up,43023.78,-1644.37,-3.68,down,41607.75,-561.5,-1.33,down,40191.72,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,PATANJALI,Non-Hld,589,4.4,0.75,up,600,unchanged,580.9,7.95,1.39,up,1.4,down,619.1,-7.95,-1.27,down,5.12,down,0.42,unchanged,46.26,up,-2.56,up,-2.48,down,-0.09,up,604.83,-6.11,-1,down,591.41,-2.9,-0.49,down,577.99,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,PAYTM,Non-Hld,1306.8,31.9,2.5,up,1300,unchanged,1259.55,24.55,1.99,up,3.76,up,1340.45,-24.55,-1.8,down,2.58,down,0.97,up,68.87,up,29.11,up,18.58,up,10.53,up,1336.64,44.95,3.48,up,1214.1,17.41,1.45,up,1091.56,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PERSISTENT,Non-Hld,5797,72,1.26,up,5500,unchanged,5160.2,-6.35,-0.12,down,12.35,up,5839.8,6.35,0.11,up,0.74,down,1.18,up,66.41,down,137.66,up,60.85,up,76.81,up,5946.82,238.43,4.18,up,5313.2,68.1,1.3,up,4679.58,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,PETRONET,Non-Hld,278.8,-1.2,-0.43,down,270,unchanged,258.3,2.65,1.04,up,7.94,down,281.7,-2.65,-0.93,down,1.05,down,1,up,49.93,down,0.23,down,0.38,down,-0.15,down,287.4,-0.22,-0.08,down,278.02,-0.15,-0.05,down,268.64,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,PFC,Holding,399,-6.2,-1.53,down,410,unchanged,395.75,1.15,0.29,up,0.83,down,424.25,-1.15,-0.27,down,6.33,up,0.65,down,45.59,down,-1.2,down,-0.17,down,-1.03,down,414.83,-0.17,-0.04,down,404.39,-1.82,-0.45,down,393.95,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,PGEL,Non-Hld,585,14.25,2.5,up,600,unchanged,572.45,13.7,2.45,up,2.2,up,627.55,-13.7,-2.14,down,7.28,down,0.7,down,58.18,up,4.84,up,-3.12,up,7.96,down,607.85,8.65,1.44,up,546.48,2.81,0.52,up,485.1,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PHOENIXLTD,Non-Hld,1649.9,-25.1,-1.5,down,1700,unchanged,1628.75,6.15,0.38,up,1.3,down,1771.25,-6.15,-0.35,down,7.36,up,0.73,down,59.88,down,28.6,up,23.32,up,5.28,down,1699.15,31.96,1.92,up,1607.19,9.14,0.57,up,1515.23,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PIDILITIND,Non-Hld,1530,30,2,up,1550,unchanged,1517.5,21,1.4,up,0.83,up,1582.5,-21,-1.31,down,3.44,down,0.75,up,56.3,up,2.65,up,-3.34,up,5.99,up,1542.82,4.7,0.31,up,1499.16,1.14,0.08,up,1455.5,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PIIND,Non-Hld,3526,-29,-0.82,down,3800,up,3516.45,46.6,1.34,up,0.28,down,4083.55,353.4,9.47,up,15.82,up,0.51,down,40.21,down,-44.55,up,-51.99,up,7.44,down,3645.09,-98.41,-2.63,down,3558.46,-33.71,-0.94,down,3471.83,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,PNB,Non-Hld,117.46,0.95,0.82,up,120,unchanged,116.5,2.05,1.79,up,0.83,down,123.5,-2.05,-1.63,down,5.15,down,0.91,up,62,down,2.14,down,2.06,up,0.08,down,119.33,1.49,1.26,up,114.02,0.77,0.68,up,108.72,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PNBHOUSING,Non-Hld,873,24,2.83,up,900,unchanged,854.2,19.95,2.39,up,2.21,up,945.8,-19.95,-2.07,down,8.34,down,0.83,up,55.85,up,2.43,down,4.43,down,-2,up,909.4,1.58,0.17,up,871.04,-0.16,-0.02,down,832.67,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,POLICYBZR,Non-Hld,1636,-40.9,-2.44,down,1700,down,1630.55,-36.25,-2.17,down,0.34,down,1769.45,-163.75,-8.47,down,8.16,down,0.68,up,34.29,down,-34.9,down,-28.21,down,-6.68,down,1795.72,-30.02,-1.64,down,1709.26,-28.66,-1.65,down,1622.79,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,POLYCAB,Non-Hld,7599,-71,-0.93,down,8000,unchanged,7628.45,107.55,1.43,up,-0.38,down,8371.55,-107.55,-1.27,down,10.17,down,0.69,up,55.75,down,87.31,down,99.23,down,-11.91,down,7808.73,9.98,0.13,up,7529.92,14.52,0.19,up,7251.12,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,POWERGRID,Holding,288.7,-3.2,-1.1,down,300,unchanged,288.1,-1.55,-0.54,down,0.21,down,311.9,1.55,0.5,up,8.04,up,0.46,down,52.3,down,0.98,up,0.71,up,0.28,down,294.31,0.96,0.33,up,286.96,0.46,0.16,up,279.62,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,POWERINDIA,Non-Hld,17472,1,0.01,up,18000,unchanged,17225.25,365.45,2.17,up,1.44,down,18774.75,-365.45,-1.91,down,7.46,down,0.25,up,36.09,up,-478.52,up,-463.72,down,-14.8,up,19364.31,-627.68,-3.14,down,18080.6,-377.05,-2.04,down,16796.89,,,,,,,,,,,Consolidation (Res-Sup Inside BB Range)
21-10-2025,28-Oct-25,PPLPHARMA,Non-Hld,196.5,2.8,1.45,up,210,unchanged,195.85,3.65,1.9,up,0.34,down,224.15,-3.65,-1.6,down,14.08,down,0.61,up,51.54,up,-0.57,up,-0.53,down,-0.04,up,201.89,-5.1,-2.46,down,195.35,-1.89,-0.96,down,188.8,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,PRESTIGE,Non-Hld,1712.1,27.6,1.64,up,1700,unchanged,1648.9,28.3,1.75,up,3.84,down,1751.1,-28.3,-1.59,down,2.28,down,0.88,up,67.42,up,32.6,up,12.83,up,19.77,up,1736.79,58.58,3.49,up,1592.05,15.73,1,up,1447.31,,,,,,,,,,,Moderate Uptrend (Sup Near BB_MID to BB_HI)
21-10-2025,28-Oct-25,RBLBANK,Non-Hld,324.15,24.3,8.1,up,300,unchanged,274.55,-2.9,-1.05,down,18.07,up,325.45,2.9,0.9,up,0.41,down,0.66,up,76.96,up,12.3,up,8.28,up,4.02,up,320.29,23.69,7.99,up,287.29,9.06,3.26,up,254.28,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,RECLTD,Non-Hld,376.55,-0.45,-0.12,down,380,unchanged,367.8,4.65,1.28,up,2.38,down,392.2,-4.65,-1.17,down,4.16,down,0.84,down,52.36,up,-0.32,up,-0.53,up,0.21,up,384.1,-4.21,-1.08,down,375.42,-1.65,-0.44,down,366.74,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,RELIANCE,Non-Hld,1461,86.3,6.28,up,1400,unchanged,1334.35,-18.05,-1.33,down,9.5,up,1465.65,18.05,1.25,up,0.32,down,0.82,up,73.14,up,12.27,up,1.73,up,10.54,up,1445.01,33.98,2.41,up,1387.54,6.02,0.44,up,1330.06,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,RVNL,Non-Hld,331.2,-8.1,-2.39,down,350,down,328.35,-4.65,-1.4,down,0.87,down,371.65,-15.35,-3.97,down,12.22,down,0.35,down,42.29,down,-2.89,down,-0.99,down,-1.9,down,356.46,-8.77,-2.4,down,341.8,-5.85,-1.68,down,327.14,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
21-10-2025,28-Oct-25,SAIL,Non-Hld,129.7,-0.05,-0.04,down,140,unchanged,129.3,0.3,0.23,up,0.31,down,150.7,-0.3,-0.2,down,16.2,down,0.52,up,47.23,down,-0.11,down,0.63,down,-0.73,up,137.95,-0.27,-0.2,down,132.73,-0.88,-0.66,down,127.5,,,,,,,,,,,Neutral (BB_MID Between Res-Sup)
